string,label
"""**Immature keratinocytes** with **small keratin\-filled cysts** are characteristic of seborrheic keratosis, the most common benign skin tumor in elderly individuals. These lesions manifest as single or multiple darkly pigmented, clearly-demarcated papules or plaques that have a greasy, wax-like, and stuck-on appearance. Seborrheic keratoses can be pruritic or become irritated and bleed, especially as they tend to develop on exposed body parts, including the hands, arms, trunk, face, and neck.""
",1
"""Onchocerciasis (river blindness) is caused by the filarial nematode **_Onchocerca volvulus_** and is transmitted via the bite of the blackfly (_Simulium_ spp.), the intermediate host that inoculates _O. volvulus_ larvae into human skin. The larvae mature into adult filaria and become encapsulated within **subcutaneous nodules** (onchocercomas), which are typically located over bony prominences (e.g., iliac crest). The filaria produce thousands of microfilaria, which migrate through the skin, lymphatics, and blood to reach the lymph nodes, eyes, and deep organs. The inflammatory response to these microfilariae can cause **ocular disease** (e.g., keratitis, uveitis) as well as an intensely **pruritic papular dermatitis** with secondary skin changes due to itching (e.g., excoriations, hyperpigmentation). Onchocerciasis is diagnosed by the presence of **microfilaria** in **skin snip biopsies** and treated with ivermectin.""
",1
"""Infestation with the parasite _Phthirus pubis_ causes **pediculosis pubis**, an infection that manifests with anogenital pruritus. Pediculosis pubis is a **sexually transmitted infection** that is not prevented by condoms. Physical examination of the pubic area typically shows excoriations as well as lice, their nits, and their droppings, which are visible both with the naked eye and on microscopy, as seen in the photomicrograph here.""
",1
"""A reversible decrease in FEV1/FVC ratio with the administration of bronchodilators is a characteristic spirometry finding in **asthma**. Atopic dermatitis, as seen in this patient, is often associated with other atopic diseases such as asthma and allergic rhinitis (called the “**atopic triad**” if all three conditions are present).""
",1
"""This patient with recurrent genital HSV and a **painful exanthem** with target lesions most likely has **erythema multiforme** (EM). EM is a type IV hypersensitivity reaction of the skin that can be **triggered by certain infections** (e.g., HSV, _Mycoplasma pneumoniae_) and **medications** (e.g., beta-lactam antibiotics, sulfonamides, phenytoin). EM is characterized by lesions of varying morphology (e.g., macules, papules, vesicles) that typically progress to target lesions and **spread proximally from the backs of the hands and feet**, as seen here. Nikolsky sign is negative and the disease course is **self-limiting** in most cases.""
",1
"""**Increased absolute eosinophil count** is seen in DRESS (drug reaction with eosinophilia and systemic symptoms) syndrome, which is a potentially fatal **drug-induced hypersensitivity reaction** that can occur **1–8 weeks after exposure** to a substance such as antiepileptic drugs (e.g., lamotrigine, phenytoin, carbamazepine), allopurinol, or antibiotics (e.g., sulfonamide). DRESS is characterized by systemic inflammation with typical involvement of the skin (e,g., itching rash, facial edema), liver (e.g., elevated liver function tests, hepatomegaly), lymphoid tissue (e.g., diffuse lymphadenopathy), and blood (e.g., thrombocytopenia, atypical lymphocytosis, eosinophilia).""
",1
"""While there is no curative treatment for measles, **vitamin A** (retinol) should be administered to all children with **acute measles** (esp. important in those with signs of malnutrition) because it helps **prevent complications** such as otitis media, viral pneumonia, encephalitis, and subacute sclerosing panencephalitis. Vitamin A enhances the barrier function and immunity of the ocular, respiratory, and gastrointestinal epithelium. Lower serum levels of vitamin A are associated with a more severe and prolonged course of the disease.  
",1
"The small white or bluish-gray spot on the buccal mucosa (Koplik spots) that are pathognomonic for measles typically appear in the prodromal phase of the disease. Perhaps this patient had Koplik spots, but they typically fade as the rash appears.""
",1
"""**Sensory neuropathy** in the form of **postherpetic neuralgia** is the most common complication of shingles, occurring in approximately 10–15% of patients, with the proportion of those affected increasing with age. Symptoms of postherpetic neuralgia include intense pain, numbness, and allodynia in the affected dermatome that persist beyond 3 months after initial healing of the rash. In addition to being a risk factor for shingles, immunosuppression likely increases the risk of postherpetic neuralgia. Early antiviral therapy speeds up the resolution of lesions, decreases pain, and reduces the risk of postherpetic neuralgia.""
",1
"""A lepromin skin test is used to differentiate between lepromatous leprosy and tuberculoid leprosy. The test measures the individual's ability to mount an effective **cell-mediated immune response** against _M. leprae_. This immune response activates CD4+ Th1 cells, which subsequently activate cytotoxic T-cells, causing inflammation with granuloma formation (induration). A positive test with induration indicates **adequate** cell-mediated immune response and confirms **tuberculoid leprosy**, whereas a negative test indicates **weak** cell-mediated immunity and confirms **lepromatous leprosy**.""
",1
"""Microscopic examination of this boy's wound is most likely to show granulation tissue, which is characterized by **angiogenesis** (driven by secretion of VEGF, EGF, TGF-β, and PDGF) with **type III collagen deposition**. There are 4 phases of wound healing: the exudative, resorptive, proliferative, and maturation phases. The proliferative phase (3–7 days) is characterized by the presence of fibroblasts, endothelial cells, keratinocytes, macrophages, and myofibroblasts, which cause wound contraction.""
",1
"""**Myofibroblasts**, derived from fibroblasts, generate a contractile force that draws wound edges together. They are present in the **proliferative stage of wound healing** (days 3–7) and are lost through apoptosis when wound healing is complete. However, excessive proliferation and persistence of myofibroblasts lead to pathologic fibrosis and contracture, which causes functional impairment, as is the case here.  
",1
